text,category,label,subset_label,model_wrong
[Web발신] #NAME 당원님 감사합니다. '민생 제일주의'의 기치 아래 모든 국민의 더 나은 삶을 위해 더불어민주당은 더욱 노력하겠습니다. 사랑하는 이들과 건강과 행복을 나누시는 풍성하고 넉넉한 추석이 되기를 기원합니다. [납부정보 안내] ■ 납부연월 : #TIME ■ 소속 : #ADDRESS ■ 결제방식 : CMS ■ 당비구분 : 일반당비 ■ 납부액 : 1000원 아래 [추석 인사말 바로가기] 버튼을 확인해주세요! 추석 인사말 바로가기 : #URL /[듀]더불어민주당,credit,1,4/5,1.0
[Web발신][삼부팩]#NAME님의 주문이 결제완료 되었습니다□주문번호 : #TRACKING□결제금액 : 127 582원[주문상태:배송준비중일경우에는 취소불가]문의사항은 주문번호와 함께 문의부탁드립니다.  이용해주셔서 감사합니다,credit,1,4/5,1.0
[Web발신][런시스템] 국민(#ACCOUNT) 금액:2 000 000원 할부:#TIME 결제 되었습니다. 승인번호:#TRACKING #TIME 결제자:#NAME #PHONE,credit,1,4/5,1.0
[Web발신][신협 : 자동이체 신규 등록안내]#OTHERS님의 신협 계좌에 아래의 오픈뱅킹 자동이체(출금이체동의)가 등록되었습니다.* 이용기관명 : 토스뱅크* 납부자번호 : #ACCOUNT* 신청기관에 의해 주기적 또는 일회성 출금이체가 발생할 수 있습니다.자동이체를 신청한 적이 없으시면 즉시 토스뱅크(#PHONE) 또는 금융결제원(#PHONE)으로 문의 바랍니다.※ 본 메시지는 자동이체 관련 부당출금을 예방하기 위하여 무료로 통지하고 있습니다.,credit,1,4/5,1.0
[Web발신][리포데이] 고객님 #TIME 정기구독 결제 예정일입니다.-#TIME 이전 결제 시 당일 발송-#TIME 결제 시 다음 영업일 발송(발송 이전까지만 변경 또는 취소 가능),credit,1,4/5,1.0
[Web발신]나중결제 할부 서비스는 #TIME자로 종료되어 안내 드립니다.* 변경내용: 나중결제 할부 서비스 중단 (나중결제 일시불은 계속 이용 가능)* 변경일정: #TIME나중결제 할부 서비스는  #TIME까지만 이용할 수 있습니다. 이미 할부결제로 이용하신 금액은 기존과 동일하게 매월 15일에 자동 이체됩니다.이용가능금액은 쿠팡 정책 및 나중결제 사용이력 등에 따라 고객별로 다르게 조정될 수 있습니다.자세히 보기: #URL /쿠팡_나중결제 서비스 변경에 따른 이용안내,credit,1,4/5,1.0
[Web발신][LG U+] #NAME 가입하신 「(디즈니+) 5G 프리미어 레귤러」 요금제의 프리미엄 혜택인 디즈니+서비스 이용방법을 안내해 드립니다.아래 인터넷 주소를 통해 디즈니+ 계정을 등록 후 디즈니+를 즐겨보세요. ▶ 디즈니+ 이용하기 ☞ #URL (링크 유효기간 : #TIME) (1개의 계정만 등록할 수 있으니 타인에게 공유를 주의해주세요.)※ 꼭 확인하세요.휴대폰 일시정지/해지/디즈니+ 미제공 요금제로 변경할 경우 디즈니+ 이용이 중단됩니다.단 LG U+에서 디즈니+ 서비스를 이용하기 전에 디즈니+에서 유료 이용하신 경우 디즈니+에 등록된 결제 수단으로 자동 결제됩니다.(이용 요금은 디즈니사에서 청구)▶ 가입한 요금제 자세히 보기 ☞ #URL /[LG U+],credit,1,4/5,1.0
[Web발신]품절안내메세지 #NAME님 핫핑에서 주문하신 상품이 품절되었습니다. ▶상품명: 코튼모달 스판 긴팔티셔츠[44~99] 옐로우(yellow)-3 ▶품절시 선택하신 처리방법으로 진행됩니다. ※무통장입금/가상계좌/휴대폰 결제수단일 경우 예치금으로 환불되며 환불계좌를 문의게시판에 남겨주세요. 품절로 불편을 드린 점 죄송합니다. /문자알림,credit,1,4/5,1.0
[Web발신](광고)창피부과◆ #TIME 한달 간 최대 69% 혜택(할인시술가 49% + 선결제적립 20%)♥ 적립금 추가 이벤트- 500만원 선결제시 15% 추가적립(575만원)- 1000만원 선결제시 20% 추가적립(1 200만원)♥ 이벤트 시술얼굴 리프팅 최대 40% off스킨부스터 최대 30% off관리 프로그램 최대 30% off눈가 리프팅 최대 26% off바디 리프팅 최대 50% off최대할인 이벤트로선착순(선결제일기준)으로한정되어 조기마감 될 수 있습니다자세한 사항은 아래에서 확인하세요▼ #TIME 바로가기 ▼#URL▼ 창피부과 카톡상담 바로가기 ▼#URL연락처 #PHONE무료거부#PHONE /#TIME 한달 간 최대 69% 혜택,credit,1,4/5,1.0
[Web발신][화성시통합예약] [승인완료] [2동센터][#TIME]라인댄스A(실버) 승인 완료. 결제 요망.,credit,1,4/5,1.0
[Web발신](광고) [에스티엠몰] 마음만은 풍요로운 추석 연휴 보내세요 1) 잘풀리는집 미용티슈(180매)*3매입 3 400원(8개단위주문) ▶ 상품보기 : #URL 2) 로얄포드 보온보냉백(옐로우 블랙 택1) 7 000원(20개단위주문) ▶ 상품보기 : #URL 3) 델라고 EF(eco-friendly) 인덕션(IH)겸용 스텐냄비 3종세트 32 000원(1개단위주문) ▶ 상품보기 : #URL ▶ 전체상품보기 : #URL <주문방법>   ▶모바일앱(휴대폰)주문&결제시 2% 상시할인 : 앱 설치/업데이트 후 주문 #URL (삼성/LG外클릭)    #URL (아이폰 클릭) ▶U-파트너(PC)주문시 : '에스티엠몰' 접속 : 좌측 하단 롤링배너 5번째 클릭 ☎ 문의 #PHONE   팩스 #PHONE 무료수신거부 #PHONE /(광고) 더도말고 덜도말고 한가위만 같아라,credit,1,4/5,1.0
[Web발신]★★3차 마지막 이벤트★★★빅브로짐★(구 스타칼리)오늘 3차 이벤트가 종료될 예정입니다.문자 받기를 원치 않으시는 분은  차단 한번 부탁드리겠습니다^^!!공사 현황 클릭#URL센터 오픈 시 현재가보다 금액 인상 예정입니다.♥ 헬스 6개월 26만원  12개월 35만원-단  2인 동시 등록 시 12개월 66만원(1인 33만원) 적용됩니다.내일부터 6개월 28만원  12개월 39만원입니다.♥ GX 6개월 35만원  12개월 47만원-단  2인 동시 등록 시 12개월 90만원(1인 45만원) 적용됩니다내일부터 6개월 39만원  12개월 52만원입니다.♥ PT  10회 66만원  20회 121만원  30회 165만원 입니다.접수처- 스타벅스 1층앞다음주 화요일부터는 5층에서 상담진행됩니다.※상담가능시간#TIME주말 및 공휴일 - #TIME24시간 문자문의 가능방문이 불가능하신 분은 네이버로 결제 가능합니다.#URL -< 여기를 누르시면 자동으로 네이버 스토어로 이동됩니다^^■변경사항■♠ 런닝머신 및 사이클 전체교체♠ 남녀 샤워장  탈의실 전면 리모델링♠ 헬스장 바닥 및 천장 전체 인테리어♠ 최신 명품 헬스 기구 입고 (싸이벡스  라이프 피트니스  아스날스트랭스등 총 60종)♠ 파워 랙 7대  천국의 계단 3대♠개인 락카 및 공용 락카 교체 ♠ 운동복 수건 전체교체♠ 리모델링 이후 운영 시간 24시간으로 변경 ① ▶ 월요일 #TIME~ 토요일 #TIME까지 문 안 닫음(평일 24시간) ▶ 일요일  공휴일         #TIME~ #TIME♠ 최첨단 출입 시스템(얼굴 인식 및 지 문인식)♠ 스피닝  사무실 철거(웨이트 운동공간으로 변경)★★(전) 상호 스타칼리휘트니스응암점 → (NEW) 상호 빅브로짐휘트니스 응암점 변경되었습니다.문의사항☎#PHONE 아이언 매니저무료거부#PHONE /★★3차 마지막 이벤트★★ ★빅브..,credit,1,4/5,1.0
누구에겐 수면이 힐링이고  다른 이에겐 운동이 힐링입니다. 누구에겐 침묵이 힐링이지만  다른 이에겐 수다가 힐링입니다. ‘나’는 무엇을 할 때 ‘힐링'이 될까요? ‘나'는 어떻게 나에게 맞는 '힐링'을 찾을 수 있을까요? #TIME 힐링페스타는 ‘나'를 알고  ‘나’를 즐기는 축제입니다. #TIME 힐링페스타 경주가 #TIME 경주에서 개최됩니다. 다양한 프로그램과 이벤트가 진행되니  많은 참여부탁드립니다. ☞#URL이벤트 1. “ 친구와 같이하기 ”♥“너도힐링 나도힐링 함께가자” 1+1 이벤트이벤트 기간 내 프로그램 1개 구매 시  동일 프로그램 1명 무료 제공♬▶ 이벤트 기간 : #TIME▶ 참여방법STEP 1. 힐링페스타 프로그램 중 1가지 프로그램 결제 (필라테스 요가라이브 프로그램 제외)STEP 2. 캡쳐 이미지(#TIME 기간 중 결제완료한 화면) + 친구 이름과 같이 하고 싶은 사연을 설문폼에 올리기이벤트 응모 설문폼 → #URL▶ 이벤트 발표: #TIME* 힐링페스타 인스타그램 / 페이스북 에서 발표♬ 경품 ♬동일 프로그램 1인 수강권이벤트 2. “ 부모님과 같이하기 ”♥“너도힐링 나도힐링 함께가자” 1+2 이벤트이벤트 기간 내 프로그램 1개 구매 시  동일 프로그램 2명 무료 제공▶ 이벤트 기간 : #TIME▶참여방법STEP 1. 힐링페스타 프로그램 중 1가지 프로그램 결제 (필라테스 요가라이브 프로그램 제외)STEP 2. 캡쳐 이미지(#TIME 기간 중 결제완료한 화면) + 부모님 이름과 같이 하고 싶은 사연을 설문폼에 올리기이벤트 응모 설문폼 → #URL▶ 이벤트 발표: #TIME* 힐링페스타 인스타그램 / 페이스북 에서 발표★ 경품 ★동일 프로그램 2인 수강권이벤트 3. “ SNS 팔로잉 이벤트 ”♥#TIME 힐링페스타 인스타그램 팔로잉 / 페이스북 좋아요 하고 선물받자!▶ 이벤트 기간 : #TIME▶참여방법1. 힐링페스타 인스타그램(@healing_festa) 팔로잉 / 페이스북(@healingfesta.co.kr) 좋아요 누르기2. 캡쳐 인증샷을 설문폼에 올리기 (이벤트 응모 설문폼 → #URL)▶ 이벤트 발표: #TIME* 힐링페스타 인스타그램 / 페이스북에서 발표♣ 경품 ♣스타벅스 쿨라임 피지오(T) 음료 쿠폰 (추첨 30명) /22힐링페스타 이벤트 안내,credit,1,4/5,1.0
[Web발신]♥ 특가 행사안내 ♥ 오픈 후에는 1년 기준 10만원 이상 차이 납니다.본인 및 가족 친구 좋은 조건에 등록할 수 있게 많은 홍보 부탁드립니다.★★(구 스타칼리)빅브로짐 공사 현황★★#URL 클릭하시면 현재 공사 현황 확인하실 수 있습니다.-런닝머신 새 제품으로 변경하기로 했습니다.(미러링 인클라인 가능)-사이클 새 제품으로 변경하기로 했습니다.안녕하세요. 이번에 #TIME부로 스타칼리 응암점을 인수하게 된 빅브로짐 4호점입니다. #TIME ~ #TIME 일정으로 새로운 모습으로 리뉴얼(공사) 예정입니다. 접수처- 스타벅스 1층앞※상담가능시간-#TIME 24시간 문자문의 가능카카오톡채널: 빅브로짐 응암점방문이 불가능하신 분은 네이버로 결제 가능합니다.#URL -< 여기를 누르시면 자동으로 네이버 스토어로 이동됩니다^^■변경사항■♠ 남녀 샤워장 탈의실 전면 리모델링♠ 헬스장 바닥 및 천장 전체 인테리어♠ 최신 명품 헬스 기구 입고 (싸이벡스 라이프 피트니스 아스날스트랭스등 총 60종)♠ 파워 랙 7대 천국의 계단 3대♠개인 락카 및 공용 락카 교체 ♠ 운동복 수건 전체교체♠ 리모델링 이후 운영 시간 24시간으로 변경 ① ▶ 월요일 06:00~ 토요일 22:00까지 문 안 닫음(평일 24시간) ▶ 일요일 공휴일 10:00~ 22:00♠ 최첨단 출입 시스템(얼굴 인식 및 지 문인식)♠ 스피닝 사무실 철거(웨이트 운동공간으로 변경)★★(전) 상호 스타칼리휘트니스응암점 → (NEW) 상호 빅브로짐휘트니스 응암점 변경되었습니다.문의사항☎#PHONE 아이언 매니저무료거부#PHONE /♥ 특가 행사안내 ♥ 오픈 후에는..,credit,1,4/5,1.0
[Web발신](광고)#NAME님 재가입 혜택 대상자에 선정되셨습니다. 놓치지 마세요! #NAME님께 드리는 특별 혜택입니다. ※ 일주일 이후엔 지급된 혜택이 소멸됩니다. ■#TIME 종료! [1] 비대면 상담 수기 결제 시 20% 할인 [2] 럭셔리 미팅 파티 무료 초대 (선착순 16명) [3] 12개월 무이자 할부 #NAME 드림 문의 #PHONE 무료수신거부 #PHONE /#NAME님 오늘의 혜택 대상자 선정 안내,credit,1,4/5,1.0
"[Web발신]♥♥#OTHERS♥♥ 설레는 추석 기다리던 이벤트!! ☞#OTHERS에서 ""젊음""을 선물 하세요!! 행사기간 : #TIME ★본원은 부가세 추가금 없습니다★ 더 많은 이벤트를 보시려면 ↓↓↓#OTHERS↓↓↓ #URL 1. 점/비립종/사마귀(기본크기)개당 3천3백원 2. [국산]주름보톡스 3만3천원 / 사각턱보톡스 5만7천원 3. [제오민 독일]주름보톡스 4만4천원 / 윤곽주사 3만5천원 4. 롱펄스 3회 39만9천원 5. 롱펄스 2회 + 토닝 + 미백관리 5회 65만9천원 6. 토닝+재생 or 비타민관리 10회 75만9천원 7. 아쿠아필 + 크라이오 5회 29만9천원 아쿠아필 + 크라이오 10회 49만9천원 8. 알라딘필링 1회 11만9천원 / 3회 29만9천원 9. 프락셀 3회 + 재생관리 3회 39만9천원 10. 확실한 젊음은 목주름부터!! 59만원 (벨로테로 목주름 필러 2cc + 목전체 스킨보톡스) 11. 리쥬란HB (통증은 절반/수분감은 두배)3회 54만원 12. 확실한 리프팅으로 젊음을 선물하세요!! v라인코그실 8줄 + 사각턱보톡스 + 윤곽주사 69만원 민트실로 변경시 84만9천원 슈링크 300샷 추가 17만9천원 ※선결제 후시술 가능합니다. ♥추석휴진: #TIME까지 휴진입니다♥ ☎예약.문의 #PHONE #ADDRESS /#OTHERS입니다",credit,1,4/5,1.0
[Web발신](광고)[LG U+] 고객님 안녕하세요.이벤트 기간 동안 구글 플레이 스토어에서 리니지M을 내려받고 LG U+ 휴대폰결제로 10만원 이상 결제한 후 이벤트에 응모하면 최대 5만원을 할인받을 수 있습니다.지금 바로 참여해 보세요.▶ 이벤트 기간 : #TIME~#TIME▶ 이벤트 혜택 : 결제금액별 최대 5만원 청구할인▶ 이벤트 자세히 보기☞ #URL▶ 혜택 지급일 : #TIME에 반영▶ 이벤트 관련 문의LG U+ 고객센터 또는 이메일 문의- #PHONE- #EMAIL▶ 무료수신거부 : #PHONE▶[만족도 조사]#URL /(광고)[LG U+] 리니지M 업데이트 기념 휴대폰결제 이벤트 안내,credit,1,4/5,1.0
[Web발신]안녕하세요 #OTHERS입니다. 이번 #TIME 개최되는 IFBLS2022는 대면 참석이 불가한 회원분들을 위해 온라인 송출을 병행할 예정입니다. 오프라인은 #TIME 총 5일간 #ADDRESS에서 진행될 예정이며 온라인은 #TIME 협회 홈페이지를 통해 녹화영상을 송출할 예정입니다. 2차 사전등록기간이 #TIME 까지로 얼마 남지 않았으니 빠른 신청 부탁드립니다. - 아 래 - ▶오프라인 : #TIME / #ADDRESS ▶온라인 : #TIME / 협회 홈페이지 ▶평점: 8평점(8시간) ▶사전등록비: 정회원-80 000원 / 준회원-145 000원 ▶필독 1) 이수자 전원에게는 1만원 상당의 기프티콘이 학술대회 종료 이후 발송될 예정입니다. 2) 대면 참석자 분들께는 중식권 1장 및 2만원 상당의 추가 기념품이 제공될 예정입니다. 3) #TIME에 참석하실 경우 프로그램이 1시간 운영되는 관계로 1평점만 이수 가능 #TIME에 참석하실 경우 프로그램이 3시간 운영되는 관계로 3평점만 이수 가능합니다. 4) 온라인 방식으로 이수하실 경우 #TIME에 진행하는 강의 중 일부만 녹화되어 송출될 예정이오니 특정 강의 이수를 원하시는 경우 대면 참석 부탁드립니다. 5) #OTHERS 수탁인증교육의 경우 오프라인 온라인 모두 이수가 가능합니다. 6) 온라인 이수를 원하시는 회원분께서도 하단의 사전등록창에서 지금 결제해주시면 됩니다. *이수방법 안내 #URL *사전등록 바로가기 #URL /[#OTHERS],credit,1,4/5,1.0
[Web발신](광고)(정관장) 추석  큰행사        『추석에 건강을 선물하세요!!!』♥#NAME고객님께만 정관장에서 감사의 마음을 담아 1만원 즉시 할인혜택을 드렸습니다.■#ADDRESS/롯데[/신세계상품권사용가능■전국 무료 택배/전화 결제 가능■ 행사기간 : #TIME ~ #TIME■ 행사내용: #ADDRESS고객만 더드림이벤트 추가   1. 구매금액 10만원당 1만원 할인(단  일부품목 제외) 예)10/20/100/200만원구매시  1/2/10/20만원 할인   2. 에브리타임30*50포  홍삼톤골드  화애락진30/40포  천녹톤30/60포  추가 5% 할인(단  일부품목 제외)   3. 초기구매 #TIME까지  포인트 2배 적립   4. 동인비 행사 ■ 고객님께서 현재 사용가능한 멤버십 포인트는 12 361점입니다■ 행사문의 : 정관장 #ADDRESS(직영)■ 카다로그 : #URL■ 정관장은 고객님께서 안심하고 방문하실 수 있도록 매장 방역 및 위생관리를 철저히 진행하고 있습니다.■ 무료수신거부 : #PHONE /(광고)(정관장) 추석행사,credit,1,4/5,1.0
[Web발신][정관장몰] 주문접수 안내#NAME 님께서 주문하신 주문번호 : #TRACKING 이 정상적으로 접수 및 결제 확인되었습니다.이용해 주셔서 감사합니다.※ 종이박스는 택배전표  테이프 등 이물질을 제거한 후 배출해 주세요.고객센터 : #PHONE,credit,1,4/5,1.0
[Web발신](광고) [LG U+] 금요 쇼핑 지원 5% 할인 쿠폰 안내LG U+ 고객님을 위한 최저가 쇼핑혜택! U+콕에서 금요 쇼핑 지원 5% 할인 쿠폰을 드립니다. 금액 제한 없는 5% 할인 쿠폰과 함께 즐거운 쇼핑하세요.▶ 쿠폰 안내- 유효 기간: ~#TIME 낮 12시까지- 확인 방법: U+콕 홈페이지 - 휴대폰인증 - 마이페이지- 사용 방법: U+콕 사이트 (PC 또는 모바일) 결제 시- U+콕 바로가기: #URL▶ 쿠폰 유의사항- 사용 가능 기한 내 1인 1회 사용 가능합니다.- 쿠폰 사용 후 부분 취소 시 재발급이 불가합니다.- 쿠폰 사용 기한 내 주문 취소 시 쿠폰은 자동 재발급되며 기한 만료 후 주문 취소/재결제 시 쿠폰 재발급 불가합니다.- 타 쿠폰과 중복사용이 불가합니다.▶ 이용 문의- 지니웍스 고객센터 #PHONE (평일 오전 10시~오후 6시 점심시간 오후 12시~1시 유료)- 유선 주문 불가- 무료수신거부: #PHONE- 본 이벤트는 제휴사 사정에 따라 사전 안내없이 내용이 변경되거나 종료될 수 있습니다.▶[만족도 조사]#URL /[LG U+],credit,1,4/5,1.0
[Web발신][열려라 공동구매]#NAME님의 주문이 결제완료 되었습니다□주문번호 : #TRACKING□결제금액 : 158 900원이용해주셔서 감사합니다▷[열려라 공동구매] 바로가기 :#URL,credit,1,4/5,1.0
[Web발신]▷ 쿠폰번호:#TRACKING ▷ 상품명:[GS25] 빙그레)바나나우유240ML ▷ 수량:1 ▷ 교환처:GS25 ▷ 유효기간:#TIME까지 ※ 해당 상품은 우리동네GS(구 나만의 냉장고) APP에 등록하여 사용 가능합니다. ▶사용방법 - 상세 사용방법 확인하기 : #URL 1) 우리동네GS 앱 설치/가입하기 > #URL 2) 홈화면 하단 MY 탭 > 쿠폰함 > 쿠폰등록 탭 > 쿠폰번호(20자리) 입력 > 쿠폰등록 3) 사용가능 탭 > 등록된 쿠폰 확인 4) 매장에서 상품 결제 시 바코드 제시 ※ 프로모션 상품으로 유효기간 연장 불가하오니 기간 내에 등록 및 사용 부탁드립니다. ※ 본 쿠폰 사용 시 타 행사 및 통신사 중복 할인 적용 불가합니다. ▷ 본 모바일쿠폰의 [재판매 및 양도]를 금지하며 이로 인해 발생한 피해에 대해 ㈜즐거운(스마일콘)은 책임지지 않습니다. /[모바일쿠폰]#OTHERS님이보내신선물도착,credit,1,4/5,1.0
[Web발신]안녕하세요. #ADDRESS입니다. 구정 주요사항을 안내드립니다.1. 노원사랑상품권 추가 발행 안내소상공인 및 자영업자 지원을 위해 노원사랑상품권을 추가 발행합니다.  ▶ 일시: #TIME ▶ 규모: 72억 원 (할인율 10%)  ▶ 한도: 월 70만원/1인 (보유한도 최대 200만원)▶ 구매 및 결제 앱: 서울페이플러스  티머니페이  신한쏠  머니트리  신한플레이   ※ 기존앱(비플제로페이  체크페이 등)에서는 상품권 구매 불가▶ 사용처: #ADDRESS 문의  일자리경제과 #PHONE2. 당현천 수상음악회 개최초가을 밤 선선한 바람  당현천의 물소리와 함께 고품격 음악공연을 당현천 산책길에서 만나보세요.▶ 일시: #TIME▶ 장소: #ADDRESS▶ 출연진: 가수 #NAME  바리톤 #NAME  웨스턴심포니 오케스트라문의  노원문화재단 #PHONE / #ADDRESS  #PHONE3. 제1회 청년축제 ‘청년  예술과 걷다’ 개최청년의 날을 맞이하여 제1회 노원청년축제를 개최합니다. 청년들이 직접 준비해 개최되는 지역 축제에 구민 여러분의 많은 참여 바랍니다. ▶ 일시: #TIME  운영 시간은 아래 링크 참조 ※ 기념식: #TIME▶ 장소: #ADDRESS 일대▶ 내용: 강연  공연  아트페어  플리마켓  먹거리존 등 다양한 이벤트와 체험부스제1회 청년축제 안내 #URL 문의  아동청소년과 #PHONE4. 2022년 제1회 불후의 명강  인지심리학자 #NAME 교수 강연‘어쩌다 어른’ 등에 출연하며 대중들의 공감을 얻고 있는 ‘#NAME 교수’를 모시고 ‘적정한 삶-균형잡힌 삶이 역량인 21세기’라는 주제로 무료 강연을 진행합니다. ▶ 일시: #TIME▶ 장소: #ADDRESS ※ 당일 #TIME부터 좌석표 선착순 현장 배부문의  평생학습과 #PHONE5. 당고개역 내부 에스컬레이터 준공식 개최이동편의를 위한 지하철역사 내 에스컬레이터 설치가 완료되어 준공식을 안내드립니다.▶ 일시: #TIME▶ 장소: #ADDRESS 문의  교통행정과 #PHONE [무료수신거부] #PHONE /[노원구] 노원사랑상품권 추가 발행 안내 등,credit,1,4/5,1.0
안녕하세요 삼성디지털프라자 #ADDRESS #NAME 지점장입니다!고객님 덕분에 지점장이 된지 벌써 1년이 넘었습니다. 항상 감사합니다.이번 삼성전자 가을정기 세일을 맞아 고객님께 풍성한 혜택이 적용되어서 문자드립니다.■딱! 한번☞ #ADDRESS【번.개.특.가】행사■삼성4도어 875L 냉장고 190만원대(2등급)* 결제 214만원  혜택 14.5만1등급 냉장고 선착순 구매고객30만원상당 추가 혜택!☞ 방문을 서두르세요!■김치냉장고☞번.개.특.가■※진열상품☞선착순 파격세일 [자세한 문의는 삼성전자 #ADDRESS 매장으로!]* 본 행사는 행사모델에 한하며   삼성전자 멤버십 가입 조건   당사 사정에 의해 예공없이  조기종료 또는 내용변경 될 수 있습니다. [삼성디지털프라자 #ADDRESS]T. #PHONE편안하게 문의주시면즉시 안내 도와드리겠습니다~^~^삼성전자 #ADDRESS #NAME 드림#URL,credit,1,4/5,1.0
(광고)최고기축산태평☎전화 #PHONE일련번호 #TRACKING년 #TIME (일) 최고기 소식입니다.★명절 전 최고기 파격5일장 행사!★(기간 #TIME)※ 여주지역화폐  농민기본소득 재난지원금 사용가능!!★행사중 이벤트!!★ 5만원이상 현금 or 이체 결제시 한우 떡갈비 증정!!ㅁ 여름휴가철 보냉백포장 해드립니다.※ 명절 한우 보신세트 입니다(맨아래 참조)★명절 전 최고기 파격5일장 행사!★ㅇ 한우 간  천엽 있습니다ㅇ 한우 육회거리 100g 5 000(파격행사)ㅇ 한우 양지국거리 100g 3 800ㅇ 한돈 생 등갈비 600g/1근 11 800(★)ㅇ 한돈 생 칼집삼겹살 600g/1근 15 000(★)ㅇ 한돈 생 삼겹살 100g 2 634ㅇ 한돈 생 오겹살 100g 2 467ㅇ 한돈 생 찌개거리 2팩 10 000ㅇ 한돈 생 미니족 1벌 9 900(10벌한정)ㅇ 최고기 LA갈비 100g 4 500(1판구매기준)ㅇ 수입 우 삼겹살 1근 9.900ㅇ양념 소 불고기 600g/1근 9 900ㅇ 생닭/볶음용닭 2마리 10 000ㅇ 4미 활낙지 8 900 (염가세일)★ 명절 최상급 LA갈비 선물세트!!(택배포함가격)ㅇ LA갈비 2kg --> 90 000ㅇ LA갈비 3kg --> 130 000★명절 한우 보신세트(택배포함가격) ★ㅇ 한우 혼합보신Set(사골+우족)--> 5kg 55 000ㅇ 한우 사골 set--> 3kg 29 000--> 4kg 39 000--> 5kg 49 000ㅇ 한우 우족 set--> 3kg 39 000--> 4kg 49 000--> 5kg 59 000---------------------------------------------------------▶ 최고기 연락방법을 알려드립니다~~☞ #PHONE ☜ 여기로 전화주세요~▶ 최고기 주차 안내☞ 매장 앞 주차 가능/태평터미널 안쪽 주차 가능무료거부 #PHONE  /？(광고)최고기축산태평,credit,1,4/5,1.0
"[Web발신][승강기 검사 미신청 안내] 귀 건물에서 운행 중인 승강기의 검사주기가 도래되어 검사신청을 안내해 드립니다. ■ 고객안내번호 : #ACCOUNT ■ 건물명 : #OTHERS ■ 건물주소 : #ADDRESS ■ 검사주기도래일 : #TIME (승강기가 2대 이상일 경우 먼저 도래되는 일자 기준) ■ 검사종류 및 대수 : 정기검사 / 1대 ■ 검사신청방법  - 접속URL : 승강기민원24(#URL)  - 신청절차 : 로그인 혹은 비회원 본인인증>>민원신청>>승강기 검사신청>>정기검사/정밀안전검사>>고객안내번호 입력>>신청정보 입력>>수수료결제>>신청완료  - 전자세금계산서 발행은 승강기민원24에서 입력한 정보로만 발행됩니다. ■ 유의사항  - 검사를 받지 않고 승강기를 운행하는 경우 ""1년 이하의 징역 또는 1천만원 이하의 벌금"" 이 발생될 수 있으니  검사주기도래일 이전에 반드시 검사신청을 하시기 바랍니다. ■ 기타 안내사항  - 승강기민원24에서는 승강기 검사주기도래일을 SMS으로 안내하는 서비스를 제공하고 있습니다.  - 신청방법 : #URL 접속 후 ""만료안내 SMS 서비스 신청"" 클릭 ※ 이미 검사신청을 완료한 경우 본 메시지는 삭제하시기 바랍니다. /[승강기 검사 미신청 안내]",credit,1,4/5,1.0
[Web발신][위메프] 안녕하세요. #NAME 고객님! 위메프 입니다.구매하신 상품이 품절 되어 안내 드립니다.상품명: [언더아머] 언더아머 3023000 옵션명: 285 (1건)환불금액: 71 800원판매자의 상품재고 관리 미흡으로 불편을 드려 죄송합니다.결제 금액은 취소되었으며 #TIME 이내 환불 확인이 가능합니다. (단  주말과 공휴일 제외)품절된 상품을 제외한 나머지 상품을 주문하신 경우에는 빠르게 출고하겠습니다.추후에는 동일한 불편사항이 발생하지 않도록 더욱 노력하는 위메프가 되겠습니다. ※ 환불내역 및 품절 상품에 대한 확인: [마이페이지]→[취소/교환/반품]→[취소/교환/반품 현황] 메뉴에서 확인 가능감사합니다.모바일 위메프 바로가기 :#URL/[위메프] 품절안내,credit,1,4/5,1.0
[Web발신](광고) #OTHERS 특별 쿠폰 도착!일본어/중국어 학습메일로 열공하고 계신 회원님께 드리는 특별한 혜택★일본어/중국어 모든 단과강의 30% 할인쿠폰이 도착했습니다★#OTHERS의 다양한 강의와 함께 원하는 목표 꼭 이루세요!*쿠폰 대상강의: 일본어/중국어 단과강의*할인율: 강의 금액 30% 할인*쿠폰 유효기간: ~#TIME까지*쿠폰 확인방법: #OTHERS > 클래스룸 > 쿠폰 메뉴에서 확인 가능*쿠폰 사용방법: 인강 결제 시 쿠폰 [사용] 버튼 클릭 > 쿠폰 선택 후 적용 > 할인된 금액으로 결제 가능▼쿠폰 확인▼#URL※ 본 SMS는 #OTHERS 정보 내 기입된 휴대폰 정보로 발송되었습니다.※ YBM NET 고객센터: #PHONE(9시~18시  주말/공휴일/점심시간 #TIME 제외)※ 무료 수신거부: #PHONE /(광고) #OTHERS 특별 쿠폰 도착!,credit,1,4/5,1.0
